"year","colony","nest","species","date","eggs","chicks","stage","notes"
2022,cypress_city,226,greg,2022-04-07,,,empty,"Near 208. 4/14: gone, 4/21: green paper in the nest area #7, 5/25: yellow paper"
2022,cypress_city,226,greg,2022-04-14,,,collapsed,"Near 208. 4/14: gone, 4/21: green paper in the nest area #7, 5/25: yellow paper"
2022,cypress_city,226,greg,2022-04-21,,,collapsed,"Near 208. 4/14: gone, 4/21: green paper in the nest area #7, 5/25: yellow paper"
2022,cypress_city,226,greg,2022-04-29,,,,"Near 208. 4/14: gone, 4/21: green paper in the nest area #7, 5/25: yellow paper"
2022,cypress_city,226,greg,2022-05-05,,,,"Near 208. 4/14: gone, 4/21: green paper in the nest area #7, 5/25: yellow paper"
2022,cypress_city,226,greg,2022-05-25,,,empty,"Near 208. 4/14: gone, 4/21: green paper in the nest area #7, 5/25: yellow paper"
2022,cypress_city,228,greg,2022-03-17,2,,incubating,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-03-23,3,,incubating,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-03-31,3,,incubating,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-04-07,3,,incubating,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-04-14,,,missed,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-04-21,,3,nestling,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-04-29,,3,nestling,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-05-05,,3,nestling,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,228,greg,2022-05-25,,1,nestling,"4/21: 2C big probaly hatched last week, 5/25: 1+C"
2022,cypress_city,214,greg,2022-03-17,3,,incubating,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-03-23,3,,incubating,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-03-31,3,,incubating,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-04-07,2,1,pipping,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-04-14,,3,nestling,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-04-21,,3,nestling,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-04-29,,3,nestling,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-05-05,,2,nestling,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,214,greg,2022-05-25,,,missed,"4/7: chick dry, one egg pipping, 5/5: chicks climbing up tree"
2022,cypress_city,216,rosp,2022-03-17,4,,incubating,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-03-23,4,,incubating,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-03-31,3,,incubating,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-04-07,1,2,pipping,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-04-14,,3,nestling,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-04-21,,3,nestling,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-04-29,,2,nestling,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-05-05,,2,nestling,"4/7: egg pipping"
2022,cypress_city,216,rosp,2022-05-25,,,empty,"4/7: egg pipping"
2022,cypress_city,218,greg,2022-03-17,2,,incubating,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-03-23,2,,incubating,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-03-31,2,,incubating,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-04-07,,,empty,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-04-14,,,collapsed,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-04-21,,,,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-04-29,,,,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-05-05,,,,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,218,greg,2022-05-25,,,missed,"3/17: eggs seemed small-possibly small heron?, 3/23: may be GREG, 4/14: gone, 4/21: orange paper in the understory #9, 4/29: paper pulled"
2022,cypress_city,230,rosp,2022-03-17,3,,incubating,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-03-23,2,,incubating,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-03-31,2,,incubating,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-04-07,1,1,incubating,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-04-14,1,1,hatching,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-04-21,,1,nestling,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-04-29,,1,nestling,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-05-05,,1,nestling,"3/23: eggshell on ground"
2022,cypress_city,230,rosp,2022-05-25,,,empty,"3/23: eggshell on ground"
2022,cypress_city,232,greg,2022-03-17,3,,incubating,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-03-23,3,,incubating,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-03-31,3,,incubating,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-04-07,2,1,pipping,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-04-14,,2,nestling,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-04-21,,2,nestling,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-04-29,,2,nestling,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-05-05,,2,nestling,"4/14: one dead chick"
2022,cypress_city,232,greg,2022-05-25,,,empty,"4/14: one dead chick"
2022,cypress_city,234,gbhe,2022-03-17,1,,incubating,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-03-23,,,empty,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-03-31,,,collapsed,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-04-07,,,,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-04-14,,,collapsed,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-04-21,,,,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-04-29,,,,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-05-05,,,,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,234,gbhe,2022-05-25,,,collapsed,"3/17: one tiny whitish egg too (not included in the count), 3/23: eggshell on the ground, 3/31: pulled, collapsed, 5/25: gone"
2022,cypress_city,236,greg,2022-03-17,2,,incubating,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-03-23,2,,incubating,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-03-31,2,,incubating,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-04-07,2,,incubating,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-04-14,,2,nestling,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-04-21,,2,nestling,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-04-29,,2,nestling,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-05-05,,2,nestling,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,236,greg,2022-05-25,,,empty,"4/21: yellow paper 2 feet to north of nest #10, 5/25: orange paper"
2022,cypress_city,238,greg,2022-03-17,3,,incubating,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-03-23,3,,incubating,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-03-31,3,,incubating,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-04-07,2,1,wet_chick,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-04-14,,3,nestling,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-04-21,,3,nestling,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-04-29,,3,nestling,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-05-05,,3,nestling,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,238,greg,2022-05-25,,,empty,"4/7: 1 egg also pipping, 5/25: blue paper"
2022,cypress_city,240,greg,2022-03-17,2,,incubating,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-03-23,2,,incubating,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-03-31,2,,incubating,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-04-07,,,empty,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-04-14,,,collapsed,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-04-21,,,,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-04-29,,,,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-05-05,,,,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,240,greg,2022-05-25,,,empty,"4/14: gone, 4/21: blue paper in nest #11, 5/25: orange paper"
2022,cypress_city,242,greg,2022-03-17,3,,incubating,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-03-23,3,,incubating,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-03-31,3,,incubating,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-04-07,2,1,incubating,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-04-14,1,2,hatching,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-04-21,1,2,hatching,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-04-29,,2,nestling,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-05-05,,1,nestling,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,242,greg,2022-05-25,,,empty,"4/7: chick dry, Nest is to the east of 240 and south of 244. 4/21: E likely dead, 5/5: at least one chick, large- ran away, 5/25: blue paper"
2022,cypress_city,244,greg,2022-03-17,3,,incubating,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-03-23,3,,incubating,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-03-31,,,missed,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-04-07,3,,incubating,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-04-14,,3,nestling,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-04-21,,3,nestling,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-04-29,,3,nestling,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-05-05,,1,nestling,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,244,greg,2022-05-25,,,empty,"5/5: at leat one chick, large-ran away, sampled, 5/25: pink paper"
2022,cypress_city,246,greg,2022-03-17,3,,incubating,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-03-23,3,,incubating,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-03-31,3,,incubating,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-04-07,3,,pipping,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-04-14,1,2,chick_dry,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-04-21,1,2,hatching,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-04-29,,2,nestling,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-05-05,,2,nestling,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,246,greg,2022-05-25,,,empty,"4/14: dry chick, 5/25: green paper"
2022,cypress_city,248,anhi,2022-03-17,2,,incubating,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-03-23,3,,incubating,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-03-31,,1,nestling,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-04-07,,,pulled,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-04-14,,,,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-04-21,,,,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-04-29,,,,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-05-05,,,,"4/7: ANHI eggs in nest"
2022,cypress_city,248,anhi,2022-05-25,,,,"4/7: ANHI eggs in nest"
2022,cypress_city,250,greg,2022-03-17,3,,incubating,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-03-23,3,,incubating,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-03-31,3,,incubating,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-04-07,1,2,incubating,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-04-14,1,2,hatching,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-04-21,,2,nestling,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-04-29,,2,nestling,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-05-05,,2,nestling,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,250,greg,2022-05-25,,,empty,"4/21: orange paper 4 feet west of nest #13 (may blow away)"
2022,cypress_city,252,rosp,2022-03-17,1,,incubating,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-03-23,3,,incubating,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-03-31,3,,incubating,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-04-07,3,,incubating,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-04-14,,3,nestling,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-04-21,,3,nestling,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-04-29,,3,nestling,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-05-05,,1,nestling,"5/25: orange paper"
2022,cypress_city,252,rosp,2022-05-25,,,empty,"5/25: orange paper"
2022,cypress_city,254,greg,2022-03-17,2,,incubating,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-03-23,2,,incubating,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-03-31,2,,incubating,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-04-07,1,1,hatching,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-04-14,,2,nestling,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-04-21,,2,nestling,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-04-29,,2,nestling,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-05-05,,,missed,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,254,greg,2022-05-25,,,missed,"4/7: chick dry, Off transect to the right after 363. 4/21: 443 and 254 share one orange paper on the ground between them #13"
2022,cypress_city,256,greg,2022-03-17,3,,incubating,
2022,cypress_city,256,greg,2022-03-23,2,,incubating,
2022,cypress_city,256,greg,2022-03-31,,2,nestling,
2022,cypress_city,256,greg,2022-04-07,,2,nestling,
2022,cypress_city,256,greg,2022-04-14,,2,nestling,
2022,cypress_city,256,greg,2022-04-21,,2,nestling,
2022,cypress_city,256,greg,2022-04-29,,2,nestling,
2022,cypress_city,256,greg,2022-05-05,,2,nestling,
2022,cypress_city,256,greg,2022-05-25,,,empty,
2022,cypress_city,258,greg,2022-03-17,2,,incubating,
2022,cypress_city,258,greg,2022-03-23,2,,incubating,
2022,cypress_city,258,greg,2022-03-31,2,,incubating,
2022,cypress_city,258,greg,2022-04-07,,2,nestling,
2022,cypress_city,258,greg,2022-04-14,,2,nestling,
2022,cypress_city,258,greg,2022-04-21,,2,nestling,
2022,cypress_city,258,greg,2022-04-29,,2,nestling,
2022,cypress_city,258,greg,2022-05-05,,1,nestling,
2022,cypress_city,258,greg,2022-05-25,,1,nestling,
2022,cypress_city,260,greg,2022-03-17,2,,incubating,"5/25: pink paper right beside 367 and 258"
2022,cypress_city,260,greg,2022-03-23,3,,incubating,"5/25: pink paper right beside 367 and 258"
2022,cypress_city,260,greg,2022-03-31,3,,incubating,"5/25: pink paper right beside 367 and 258"
2022,cypress_city,260,greg,2022-04-07,3,,incubating,"5/25: pink paper right beside 367 and 258"
2022,cypress_city,260,greg,2022-04-14,,3,nestling,"5/25: pink paper right beside 367 and 258"
2022,cypress_city,260,greg,2022-04-21,,3,nestling,"5/25: pink paper right beside 367 and 258"
2022,cypress_city,260,greg,2022-04-29,,3,nestling,"5/25: pink paper right beside 367 and 258"
